,ageEstimate,companyFollowerCount,companyName,companyStaffCount,companyUrn,connectionsCount,country,followable,followersCount,genderEstimate,isPremium,mbrLocation,mbrLocationCode,mbrTitle,memberUrn,posLocation,posTitle,positionId,avgMemberPosDuration,avgCompanyPosDuration,cluster
3355,41,59,IBE-UNESCO,4,urn:li:company:18405608,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Geneva Area, Switzerland",Individual Specialist - Health and Physical Education (Contracted Role),33238480,1332.5714,897.0691,0
3356,31,299,M A S S,5,urn:li:company:6580447,396,au,1,394,male,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Senior Designer at M A S S,urn:li:member:117223108,Melbourne,Senior Designer,249657,730.3333,101.3333,1
3357,31,4876,Reactive,58,urn:li:company:32644,396,au,1,394,male,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Senior Designer at M A S S,urn:li:member:117223108,"Melbourne, Australia",Designer,249658,730.3333,685.9196,1
3358,31,243,The Studio Dreams,4,urn:li:company:1133376,396,au,1,394,male,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Senior Designer at M A S S,urn:li:member:117223108,Collingwood,Digital Designer,249659,730.3333,513.2143,1
3359,31,5873,Ambulance Victoria,1598,urn:li:company:822336,396,au,1,394,male,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Senior Designer at M A S S,urn:li:member:117223108,"Doncaster, Melbourne",Designer,249660,730.3333,1298.3034,1
3360,41,6234,HWL Ebsworth Lawyers,1023,urn:li:company:252669,449,au,1,446,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Tax and Trusts Lawyer, CTA, Special Counsel at HWL Ebsworth Lawyers",urn:li:member:117269959,"Melbourne, Australia","Special Counsel, CTA",22344,1704.25,744.4041,1
3361,41,478,Sladen Legal,49,urn:li:company:3090310,449,au,1,446,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Tax and Trusts Lawyer, CTA, Special Counsel at HWL Ebsworth Lawyers",urn:li:member:117269959,"Sydney, Australia",Special Counsel,22345,1704.25,505.5932,1
3362,41,19419,BDO in Australia,1286,urn:li:company:162673,449,au,1,446,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Tax and Trusts Lawyer, CTA, Special Counsel at HWL Ebsworth Lawyers",urn:li:member:117269959,"Sydney, Australia",Senior Consultant (Tax),22346,1704.25,1019.3724,1
3363,41,12433,Corrs Chambers Westgarth,1089,urn:li:company:17662,449,au,1,446,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Tax and Trusts Lawyer, CTA, Special Counsel at HWL Ebsworth Lawyers",urn:li:member:117269959,"Sydney, Australia",Partner Services,22347,1704.25,916.5467,1
3364,41,98763,Deloitte Australia,6533,urn:li:company:8810,449,au,1,446,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Tax and Trusts Lawyer, CTA, Special Counsel at HWL Ebsworth Lawyers",urn:li:member:117269959,"Sydney, Australia",Consultant (Corporate Taxation),22348,1704.25,789.6119,1
3365,44,4608,YMCA Victoria,798,urn:li:company:484494,500,au,1,523,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Launching our first retirement living project for the YMCA very excited!,urn:li:member:117278402,Fairfield,Chief Financial Officer,301936,936,934.275,1
3366,44,73,Darebin Community Health,57,urn:li:company:6999653,500,au,1,523,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Launching our first retirement living project for the YMCA very excited!,urn:li:member:117278402,"Melbourne, Australia",Non Executive Director,301937,936,835.3103,1
3367,44,11983,The Australian Red Cross Blood Service,1467,urn:li:company:388451,500,au,1,523,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Launching our first retirement living project for the YMCA very excited!,urn:li:member:117278402,"Melbourne, Australia",Manager Financial Planning Analysis,301938,936,992.1318,1
3368,44,11983,The Australian Red Cross Blood Service,1467,urn:li:company:388451,500,au,1,523,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Launching our first retirement living project for the YMCA very excited!,urn:li:member:117278402,"Melbourne, Australia",Manager Finance Systems,301939,936,992.1318,1
3369,44,263880,University of Melbourne,13415,urn:li:company:5677,500,au,1,523,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Launching our first retirement living project for the YMCA very excited!,urn:li:member:117278402,"Melbourne, Australia",Senior Accountant,301940,936,874.1053,1
3370,44,444595,Fluor Corporation,35927,urn:li:company:3681,500,au,1,523,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Launching our first retirement living project for the YMCA very excited!,urn:li:member:117278402,"Sydney, Australia",Accountant,301941,936,930.1958,1
3371,44,410,British Standards Institute BSI-KSA,33,urn:li:company:1986123,500,au,1,523,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Launching our first retirement living project for the YMCA very excited!,urn:li:member:117278402,"Sydney, Australia",Accountant,301942,936,1029.3636,1
3372,44,3851,Mammoth Mountain,420,urn:li:company:23074,500,au,1,523,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Launching our first retirement living project for the YMCA very excited!,urn:li:member:117278402,"Sydney, Australia",Accountant - Audit,301944,936,982.411,1
3373,44,21283,Australian Army,4492,urn:li:company:4286,500,au,1,523,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Launching our first retirement living project for the YMCA very excited!,urn:li:member:117278402,"Brisbane, Australia",Private,301946,936,2187.4245,1
3374,35,770,SPH architecture + interiors,14,urn:li:company:2703336,500,au,1,1007,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Executive Director | Capital Works | Health Projects | Dementia Design | Director SPH | MBA Candidate UWA,urn:li:member:117291402,"West Leederville, Western Australia, Australia",Director,283499,603.0909,665.2857,1
3375,35,770,SPH architecture + interiors,14,urn:li:company:2703336,500,au,1,1007,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Executive Director | Capital Works | Health Projects | Dementia Design | Director SPH | MBA Candidate UWA,urn:li:member:117291402,West Leederville,Senior Architect + Health Planner,283501,603.0909,665.2857,1
3376,35,1750,Billard Leece Partnership,121,urn:li:company:1240516,500,au,1,1007,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Executive Director | Capital Works | Health Projects | Dementia Design | Director SPH | MBA Candidate UWA,urn:li:member:117291402,Perth,Architect + Health Facility Planner,283508,603.0909,712.9844,1
3377,35,3647,Hames Sharley,170,urn:li:company:1004996,500,au,1,1007,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Executive Director | Capital Works | Health Projects | Dementia Design | Director SPH | MBA Candidate UWA,urn:li:member:117291402,Perth,Architect + Health Facility Planner,283519,603.0909,876.7068,1
3378,35,770,SPH architecture + interiors,14,urn:li:company:2703336,500,au,1,1007,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Executive Director | Capital Works | Health Projects | Dementia Design | Director SPH | MBA Candidate UWA,urn:li:member:117291402,"Sydney, Australia",Speaker - International Conference,33247302,603.0909,665.2857,0
3379,35,1877,Telethon Kids Institute,364,urn:li:company:2877747,245,au,1,245,female,0,"Perth, Australia","urn:li:fs_region:(au,4905)",NHMRC Early Career Research Fellow at Telethon Kids Institute,urn:li:member:117292791,"Sydney, Australia",Research Fellow,180598,365.6,972.9602,1
3380,35,104370,The University of Western Australia,5551,urn:li:company:9334,245,au,1,245,female,0,"Perth, Australia","urn:li:fs_region:(au,4905)",NHMRC Early Career Research Fellow at Telethon Kids Institute,urn:li:member:117292791,"Sydney, Australia",Associate Lecturer,180600,365.6,934.4251,1
3381,35,104370,The University of Western Australia,5551,urn:li:company:9334,245,au,1,245,female,0,"Perth, Australia","urn:li:fs_region:(au,4905)",NHMRC Early Career Research Fellow at Telethon Kids Institute,urn:li:member:117292791,"Sydney, Australia",Research Coordinator,180602,365.6,934.4251,1
3382,35,104370,The University of Western Australia,5551,urn:li:company:9334,245,au,1,245,female,0,"Perth, Australia","urn:li:fs_region:(au,4905)",NHMRC Early Career Research Fellow at Telethon Kids Institute,urn:li:member:117292791,"Sydney, Australia",Research Assistant,180603,365.6,934.4251,1
3383,36,248,NBRSARCHITECTURE,48,urn:li:company:10692733,500,au,1,1147,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Architect at NBRS Architecture,urn:li:member:117297222,"Sydney, Australia",Architect,61928,791,1121.1818,1
3384,36,8616,Buchan Group,325,urn:li:company:77623,500,au,1,1147,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Architect at NBRS Architecture,urn:li:member:117297222,"Sydney, Australia",Architect,61929,791,1062.1589,1
3385,36,438,Heise Architecture,13,urn:li:company:1080690,500,au,1,1147,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Architect at NBRS Architecture,urn:li:member:117297222,"Brisbane, Australia",Architects Assistant,61930,791,552.8462,1
3386,38,2566,Wotton + Kearney,227,urn:li:company:556861,206,au,1,205,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Associate at Wotton + Kearney,urn:li:member:11743847,Sydney,Senior Associate,295076,1765,791.5242,1
3387,38,96737,DLA Piper,10621,urn:li:company:4422,206,au,1,205,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Senior Associate at Wotton + Kearney,urn:li:member:11743847,Commercial Litigation and Dispute Resolution,Solicitor,295078,1765,968.0668,1
3388,35,1428,Scape,137,urn:li:company:3055058,410,au,1,413,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Marketing and Brand Manager,urn:li:member:117480489,"Melbourne, Australia",Marketing and Brand Manager,318170,421.2857,339.6923,1
3389,35,1651,AMF Bowling Centres Australia & NZ,101,urn:li:company:2387907,410,au,1,413,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Marketing and Brand Manager,urn:li:member:117480489,"Sydney, Australia",Regional Marketing Manager,318171,421.2857,1088.9303,1
3390,35,647845,IKEA Group,48274,urn:li:company:2743,410,au,1,413,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Marketing and Brand Manager,urn:li:member:117480489,"Melbourne, Australia",Local Marketing Specialist,318173,421.2857,845.1148,1
3391,35,92,Red Star Coffee,9,urn:li:company:2233401,410,au,1,413,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Marketing and Brand Manager,urn:li:member:117480489,"Sydney, Australia",Marketing Specialist & Office Manager,318174,421.2857,312.8571,1
3392,37,13446,M&C Saatchi Australia,273,urn:li:company:2709644,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,Sydney,Senior Social Content Writer,253013,321.8571,515.9294,1
3393,37,85260,General Assembly,2901,urn:li:company:2408664,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Guest Lecturer,253014,321.8571,185.8841,1
3394,37,1,This Island,1,urn:li:company:6055783,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,Sydney,Founder,253015,321.8571,897.0691,1
3395,37,16611,Spark44,942,urn:li:company:2247376,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Senior Copywriter,253017,321.8571,222.0986,1
3396,37,4471,Soap Creative,58,urn:li:company:71451,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Senior Copywriter,253018,321.8571,658.0529,1
3397,37,979,Creative Holidays,73,urn:li:company:80407,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Content Strategist,253019,321.8571,1013.4612,1
3398,37,2203,Mark,868,urn:li:company:614213,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Copywriter,253020,321.8571,561.6724,1
3399,37,772,Host Europe GmbH,72,urn:li:company:55230,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Creative Copywriter,253022,321.8571,602.7273,1
3400,37,20873,Clemenger BBDO,521,urn:li:company:15077,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Copywriter,253025,321.8571,768.6269,1
3401,37,3850,McCann Australia,31,urn:li:company:918631,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Copywriter,253027,321.8571,536.4398,1
3402,37,84,OneDigital,17,urn:li:company:15800,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Content Producer/Copywriter,253028,321.8571,645.4667,1
3403,37,142694,R/GA,5797,urn:li:company:207439,500,au,1,1958,female,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Freelance Senior Copywriter at R/GA,urn:li:member:11748392,"Sydney, Australia",Freelance Senior Copywriter,22668649,321.8571,532.4442,0
3404,45,1556,Racing & Wagering WA (RWWA),259,urn:li:company:39640,149,au,1,149,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Technical Lead at Racing & Wagering WA (RWWA),urn:li:member:11751283,"Sydney, Australia",Senior Developer,153859,770.6667,1025.3686,1
3405,45,5253,Cash Converters,1628,urn:li:company:48609,149,au,1,149,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Technical Lead at Racing & Wagering WA (RWWA),urn:li:member:11751283,"Perth, Australia",Senior Developer,153860,770.6667,876.1576,1
3406,45,5558,CBH Group,617,urn:li:company:328402,149,au,1,149,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Technical Lead at Racing & Wagering WA (RWWA),urn:li:member:11751283,"Perth, Australia",Senior Developer,153861,770.6667,931.2078,1
3407,45,811,Department of Training and Workforce Development,285,urn:li:company:1057494,149,au,1,149,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Technical Lead at Racing & Wagering WA (RWWA),urn:li:member:11751283,"Sydney, Australia",Analyst Programmer,153862,770.6667,756.1681,1
3408,45,811,Department of Training and Workforce Development,285,urn:li:company:1057494,149,au,1,149,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Technical Lead at Racing & Wagering WA (RWWA),urn:li:member:11751283,"Sydney, Australia",Analyst Programmer,153863,770.6667,756.1681,1
3409,45,14331,Intertec Consulting,1270,urn:li:company:980691,149,au,1,149,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)",Technical Lead at Racing & Wagering WA (RWWA),urn:li:member:11751283,"Sydney, Australia",Analyst Programmer and SQL Server DBA,153864,770.6667,3454.5,1
3410,47,24430,NSW Health,9265,urn:li:company:3715,500,au,1,1080,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Senior Project & Release Manager,urn:li:member:11763424,"Chatswood, New South Wales, Australia",Senior Project Manager,278726,621.0833,943.3161,1
3411,47,7961,The NRMA,962,urn:li:company:11904,500,au,1,1080,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Senior Project & Release Manager,urn:li:member:11763424,"North Strathfield, New South Wales, Australia",Transition and Release Manager,278727,621.0833,1003.662,1
3412,47,229951,Dimension Data,27603,urn:li:company:2632,500,au,1,1080,male,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Senior Project & Release Manager,urn:li:member:11763424,"Sydney, Australia",Senior Project Manager,278729,621.0833,953.7059,1
